num	lesson	student	skill	cell	right	eol
1135	Splot	HHIELDE	VALUING-CAT-FEATURES	cell	1	eol
1136	Splot	HHIELDE	VALUING-CAT-FEATURES	cell	1	eol
1137	Splot	IPWDJAE	VALUING-CAT-FEATURES	cell	1	eol
1138	Splot	IPWDJAE	VALUING-CAT-FEATURES	cell	0	eol
1139	Splot	IPWDJAE	VALUING-CAT-FEATURES	cell	1	eol
1140	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1141	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	0	eol
1142	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	0	eol
1143	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1144	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1145	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	0	eol
1146	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1147	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1148	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1149	Splot	JHFKFAE	VALUING-CAT-FEATURES	cell	1	eol
1150	Splot	JHLIAED	VALUING-CAT-FEATURES	cell	1	eol
1151	Splot	JHLIAED	VALUING-CAT-FEATURES	cell	0	eol
1152	Splot	JHLIAED	VALUING-CAT-FEATURES	cell	1	eol
1153	Splot	JHLIAED	VALUING-CAT-FEATURES	cell	0	eol
1154	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	1	eol
1155	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	1	eol
1156	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	1	eol
1157	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	1	eol
1158	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	0	eol
1159	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	0	eol
1160	Splot	JQUDDFB	VALUING-CAT-FEATURES	cell	1	eol
1161	Splot	MERKJGB	VALUING-CAT-FEATURES	cell	1	eol
1162	Splot	MERKJGB	VALUING-CAT-FEATURES	cell	0	eol
1163	Splot	MERKJGB	VALUING-CAT-FEATURES	cell	0	eol
1164	Splot	MERKJGB	VALUING-CAT-FEATURES	cell	1	eol
1165	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1166	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1167	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1168	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1169	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	0	eol
1170	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1171	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1172	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1173	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1174	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	0	eol
1175	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1176	Splot	NHAEECC	VALUING-CAT-FEATURES	cell	1	eol
1177	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1178	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1179	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1180	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1181	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1182	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1183	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1184	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1185	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1186	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1187	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	0	eol
1188	Splot	OMGKFBC	VALUING-CAT-FEATURES	cell	1	eol
1189	Splot	PPCEBGE	VALUING-CAT-FEATURES	cell	1	eol
1190	Splot	PPCEBGE	VALUING-CAT-FEATURES	cell	1	eol
1191	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	1	eol
1192	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	1	eol
1193	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	0	eol
1194	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	0	eol
1195	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	1	eol
1196	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	1	eol
1197	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	1	eol
1198	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	1	eol
1199	Splot	QPTEACC	VALUING-CAT-FEATURES	cell	0	eol
1200	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	1	eol
1201	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	0	eol
1202	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	0	eol
1203	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	1	eol
1204	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	0	eol
1205	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	0	eol
1206	Splot	RMWBCEE	VALUING-CAT-FEATURES	cell	1	eol
1207	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	1	eol
1208	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	1	eol
1209	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	0	eol
1210	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	1	eol
1211	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	0	eol
1212	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	0	eol
1213	Splot	SHEJAAC	VALUING-CAT-FEATURES	cell	0	eol
1214	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	1	eol
1215	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	0	eol
1216	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	0	eol
1217	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	1	eol
1218	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	1	eol
1219	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	1	eol
1220	Splot	AWDYDME	VALUING-CAT-FEATURES	cell	1	eol
1221	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	1	eol
1222	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	0	eol
1223	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	1	eol
1224	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	1	eol
1225	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	1	eol
1226	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	1	eol
1227	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	1	eol
1228	Splot	AKLJYHY	VALUING-CAT-FEATURES	cell	0	eol
1229	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	0	eol
1230	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	1	eol
1231	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	0	eol
1232	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	1	eol
1233	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	1	eol
1234	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	1	eol
1235	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	1	eol
1236	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	1	eol
1237	Splot	AWMBDPZ	VALUING-CAT-FEATURES	cell	0	eol
1238	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1239	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1240	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1241	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1242	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1243	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	0	eol
1244	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1245	Splot	BMQCFLS	VALUING-CAT-FEATURES	cell	1	eol
1246	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	1	eol
1247	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	0	eol
1248	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	0	eol
1249	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	0	eol
1250	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	0	eol
1251	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	0	eol
1252	Splot	BCQHKSV	VALUING-CAT-FEATURES	cell	0	eol
1253	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	1	eol
1254	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	0	eol
1255	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	1	eol
1256	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	1	eol
1257	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	1	eol
1258	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	1	eol
1259	Splot	CAHDCDA	VALUING-CAT-FEATURES	cell	0	eol
1260	Splot	CGHVABY	VALUING-CAT-FEATURES	cell	1	eol
1261	Splot	CGHVABY	VALUING-CAT-FEATURES	cell	1	eol
1262	Splot	CGHVABY	VALUING-CAT-FEATURES	cell	0	eol
1263	Splot	CGHVABY	VALUING-CAT-FEATURES	cell	1	eol
1264	Splot	DWAMAQM	VALUING-CAT-FEATURES	cell	0	eol
1265	Splot	DWAMAQM	VALUING-CAT-FEATURES	cell	0	eol
1266	Splot	DWAMAQM	VALUING-CAT-FEATURES	cell	1	eol
1267	Splot	DAAMYRP	VALUING-CAT-FEATURES	cell	1	eol
1268	Splot	DAAMYRP	VALUING-CAT-FEATURES	cell	0	eol
1269	Splot	DAAMYRP	VALUING-CAT-FEATURES	cell	1	eol
1270	Splot	DAAMYRP	VALUING-CAT-FEATURES	cell	0	eol
1271	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	1	eol
1272	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	0	eol
1273	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	1	eol
1274	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	1	eol
1275	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	1	eol
1276	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	1	eol
1277	Splot	HWOSPVZ	VALUING-CAT-FEATURES	cell	0	eol
1278	Splot	JCAJHZQ	VALUING-CAT-FEATURES	cell	0	eol
1279	Splot	JCAJHZQ	VALUING-CAT-FEATURES	cell	0	eol
1280	Splot	JCAJHZQ	VALUING-CAT-FEATURES	cell	0	eol
1281	Splot	JCAJHZQ	VALUING-CAT-FEATURES	cell	1	eol
1282	Splot	JCAJHZQ	VALUING-CAT-FEATURES	cell	0	eol
1283	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	1	eol
1284	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	0	eol
1285	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	0	eol
1286	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	1	eol
1287	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	0	eol
1288	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	1	eol
1289	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	1	eol
1290	Splot	JMERIVX	VALUING-CAT-FEATURES	cell	1	eol
1291	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1292	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	0	eol
1293	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1294	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1295	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1296	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1297	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	0	eol
1298	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1299	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1300	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1301	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1302	Splot	katelynZmulvihill	VALUING-CAT-FEATURES	cell	1	eol
1303	Splot	KJESSYV	VALUING-CAT-FEATURES	cell	0	eol
1304	Splot	KJESSYV	VALUING-CAT-FEATURES	cell	0	eol
1305	Splot	KJESSYV	VALUING-CAT-FEATURES	cell	1	eol
1306	Splot	KJESSYV	VALUING-CAT-FEATURES	cell	1	eol
1307	Splot	KJESSYV	VALUING-CAT-FEATURES	cell	1	eol
1308	Splot	KJESSYV	VALUING-CAT-FEATURES	cell	1	eol
1309	Splot	KMEFUAK	VALUING-CAT-FEATURES	cell	1	eol
1310	Splot	KMEFUAK	VALUING-CAT-FEATURES	cell	0	eol
1311	Splot	KMEFUAK	VALUING-CAT-FEATURES	cell	0	eol
1312	Splot	LRAQZLZ	VALUING-CAT-FEATURES	cell	1	eol
1313	Splot	LRAQZLZ	VALUING-CAT-FEATURES	cell	0	eol
1314	Splot	LRAQZLZ	VALUING-CAT-FEATURES	cell	0	eol
1315	Splot	LRAQZLZ	VALUING-CAT-FEATURES	cell	1	eol
1316	Splot	LRAQZLZ	VALUING-CAT-FEATURES	cell	0	eol
1317	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	0	eol
1318	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1319	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1320	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1321	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1322	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1323	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1324	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1325	Splot	LMISFRJ	VALUING-CAT-FEATURES	cell	1	eol
1326	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	1	eol
1327	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	0	eol
1328	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	1	eol
1329	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	1	eol
1330	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	1	eol
1331	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	0	eol
1332	Splot	MCIFDIZ	VALUING-CAT-FEATURES	cell	1	eol
1333	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1334	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	0	eol
1335	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1336	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1337	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1338	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1339	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1340	Splot	RCICCFI	VALUING-CAT-FEATURES	cell	1	eol
1341	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1342	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1343	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1344	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1345	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1346	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1347	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1348	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1349	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1350	Splot	SHAPXWI	VALUING-CAT-FEATURES	cell	1	eol
1351	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	0	eol
1352	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	0	eol
1353	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1354	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	0	eol
1355	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1356	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1357	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	0	eol
1358	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1359	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1360	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1361	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1362	Splot	SBHQCDN	VALUING-CAT-FEATURES	cell	1	eol
1363	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	1	eol
1364	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	0	eol
1365	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	1	eol
1366	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	0	eol
1367	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	1	eol
1368	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	0	eol
1369	Splot	SRIOXGU	VALUING-CAT-FEATURES	cell	0	eol
1370	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1371	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1372	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1373	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1374	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1375	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1376	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1377	Splot	TNOOPTZ	VALUING-CAT-FEATURES	cell	1	eol
1378	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	1	eol
1379	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	1	eol
1380	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	1	eol
1381	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	0	eol
1382	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	1	eol
1383	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	0	eol
1384	Splot	ANNHXAH	VALUING-CAT-FEATURES	cell	0	eol
1385	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	1	eol
1386	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	1	eol
1387	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	1	eol
1388	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	0	eol
1389	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	0	eol
1390	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	0	eol
1391	Splot	ASLQQBB	VALUING-CAT-FEATURES	cell	0	eol
1392	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1393	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1394	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1395	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1396	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1397	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1398	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1399	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1400	Splot	BMRKCFH	VALUING-CAT-FEATURES	cell	1	eol
1401	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	1	eol
1402	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	0	eol
1403	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	1	eol
1404	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	0	eol
1405	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	1	eol
1406	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	0	eol
1407	Splot	CBAMXEZ	VALUING-CAT-FEATURES	cell	0	eol
1408	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	1	eol
1409	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	0	eol
1410	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	1	eol
1411	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	1	eol
1412	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	1	eol
1413	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	1	eol
1414	Splot	COOSVRN	VALUING-CAT-FEATURES	cell	1	eol
1415	Splot	DBAUVYF	VALUING-CAT-FEATURES	cell	1	eol
1416	Splot	DBAUVYF	VALUING-CAT-FEATURES	cell	0	eol
1417	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	1	eol
1418	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	0	eol
1419	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	1	eol
1420	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	1	eol
1421	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	1	eol
1422	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	1	eol
1423	Splot	DPASDAA	VALUING-CAT-FEATURES	cell	0	eol
1424	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	1	eol
1425	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	0	eol
1426	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	0	eol
1427	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	1	eol
1428	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	1	eol
1429	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	1	eol
1430	Splot	EBMZUCV	VALUING-CAT-FEATURES	cell	1	eol
1431	Splot	EBRBSZO	VALUING-CAT-FEATURES	cell	1	eol
1432	Splot	EBRBSZO	VALUING-CAT-FEATURES	cell	0	eol
1433	Splot	EBRBSZO	VALUING-CAT-FEATURES	cell	0	eol
1434	Splot	EBRBSZO	VALUING-CAT-FEATURES	cell	1	eol
1435	Splot	EBRBSZO	VALUING-CAT-FEATURES	cell	0	eol
1436	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	1	eol
1437	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	0	eol
1438	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	1	eol
1439	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	1	eol
1440	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	0	eol
1441	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	0	eol
1442	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	0	eol
1443	Splot	FKRWWZO	VALUING-CAT-FEATURES	cell	0	eol
1444	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1445	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1446	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1447	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1448	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1449	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1450	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1451	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1452	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1453	Splot	HMAUPKS	VALUING-CAT-FEATURES	cell	1	eol
1454	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1455	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	0	eol
1456	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1457	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1458	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1459	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1460	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1461	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1462	Splot	JBEVUPJ	VALUING-CAT-FEATURES	cell	1	eol
1463	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	1	eol
1464	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	1	eol
1465	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	0	eol
1466	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	0	eol
1467	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	1	eol
1468	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	0	eol
1469	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	1	eol
1470	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	0	eol
1471	Splot	JBUIKOD	VALUING-CAT-FEATURES	cell	1	eol
1472	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	1	eol
1473	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	0	eol
1474	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	1	eol
1475	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	1	eol
1476	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	0	eol
1477	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	1	eol
1478	Splot	PSAADTV	VALUING-CAT-FEATURES	cell	0	eol
1479	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	1	eol
1480	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	0	eol
1481	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	1	eol
1482	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	0	eol
1483	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	0	eol
1484	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	1	eol
1485	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	1	eol
1486	Splot	SKKUUMR	VALUING-CAT-FEATURES	cell	0	eol
1487	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1488	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	0	eol
1489	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1490	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1491	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1492	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1493	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1494	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1495	Splot	CSAYGLL	VALUING-CAT-FEATURES	cell	1	eol
1496	Splot	IKAPVNK	VALUING-CAT-FEATURES	cell	1	eol
1497	Splot	IKAPVNK	VALUING-CAT-FEATURES	cell	0	eol
1498	Splot	IKAPVNK	VALUING-CAT-FEATURES	cell	0	eol
1499	Splot	IKAPVNK	VALUING-CAT-FEATURES	cell	1	eol
1500	Splot	IKAPVNK	VALUING-CAT-FEATURES	cell	1	eol
1501	Splot	IKAPVNK	VALUING-CAT-FEATURES	cell	0	eol
1502	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
